project_id,source_row,source_slug,project_name,raw_developer,developer_family,mapping_basis,mapping_confidence,legal_contracting_seller,legal_seller_status,operator_or_brand_signal,district_raw,property_type_raw,location_type_evidence,official_group_source,official_project_source,source_path,source_layer,source_project_path,source_verified_at,inventory_status,registration_enabled,commercial_status,next_action,notes
PHK-P-8dfc22c13452,345,laguna-homs,Лагуна Хомс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=laguna-homs,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-c087ac789174,346,laem-ka,Лаем Ка,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=laem-ka,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-637ce8002100,347,laemcingh,Лаемcингх,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Сурин,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=laemcingh,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-0f49d3eba74e,348,laki-villas-2,Лаки Виллас 2,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=laki-villas-2,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-cff6ef747502,349,larimar-villa,Ларимар Вилла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Чалонг,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=larimar-villa,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-350fbe85ed77,350,laya-rezort,Лая Резорт,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=laya-rezort,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-10cbd8e3b13e,351,layalina-hill-villa,Лаялина Хилл Вилла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=layalina-hill-villa,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-56e5876263c3,352,layan-verde,Лаян Верде,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=layan-verde,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-ed262dd06d68,353,layan-gardens,Лаян Гарденс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=layan-gardens,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-9489d8e0579a,354,layan-grin-park,Лаян Грин Парк,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=layan-grin-park,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-a18ca8efc640,355,layan-grin-park-2,Лаян Грин Парк 2,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=layan-grin-park-2,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6227f4374f50,356,layan-laki,Лаян Лаки,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=layan-laki,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-16ad029de744,357,layan-hills-esteit,Лаян Хиллс Естейт,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=layan-hills-esteit,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-d0ebc510e174,358,layan-esteit,Лаян Эстейт,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=layan-esteit,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6561bf632272,359,le-villa-leik,Ле Вилла Лейк,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=le-villa-leik,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-da54e30f2c96,360,le-rezort-villa,Лё Резорт & Вилла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=le-rezort-villa,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-a6dddafeaf8f,361,leik-rezidens-gardens-eden,Лейк Резиденс Гарденс Эден,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=leik-rezidens-gardens-eden,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-c49a8d760b72,362,leik-hauz,Лейк Хауз,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=leik-hauz,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6dba90e60612,363,leikvud-hills,Лейквуд хиллс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=leikvud-hills,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-dc0c5577a2ef,364,leikvyu-rezidens-laguna-leiklends,Лейквью Резиденс Лагуна Лейклэндс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=leikvyu-rezidens-laguna-leiklends,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-e7cbc55abc02,365,leikshor-villas,Лейкшор виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=leikshor-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-496b2b9a3fc3,366,lotus-villas,Лотус Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=lotus-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-2fd23b15ad2d,367,lotus-gardens,Лотус Гарденс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=lotus-gardens,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-2d5e7d0b318e,368,loft-laguna-villadzh,Лофт Лагуна Вилладж,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=loft-laguna-villadzh,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-7b495c0546b7,369,loh-palm,Лох Палм,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Кату,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=loh-palm,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-2dd9ae6a64a1,370,luvr-villas-botanika,Лувр Виллас Ботаника,Botanica Luxury Phuket,Botanica Luxury Villas / AAP,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,https://www.botanicaluxuryvilla.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=luvr-villas-botanika,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-8fcb1491a98d,371,lyuks-praid-3,Люкс Прайд 3,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=lyuks-praid-3,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-1c3c2ea62bd1,372,lyuks-praid-4,Люкс Прайд 4,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=lyuks-praid-4,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-33f4e120f37f,373,lya-vista,Ля Виста,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Ката · Карон,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=lya-vista,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-bb7f0d4e2e36,374,lya-kolin,Ля Колин,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=lya-kolin,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-f309cd16c94a,375,maantavan,Маантаван,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=maantavan,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-fa09029b5277,376,maviston-mai-khao,Мавистон Май Кхао,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Май Кхао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=maviston-mai-khao,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-d9c1220d0cd4,377,maikao-drim-villa-rezort,Майкао Дрим Вилла Резорт,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Май Кхао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=maikao-drim-villa-rezort,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6b8ba51f0ed5,378,mak-galeri,Мак Галери,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mak-galeri,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-20421f20ca80,379,malaivana,Малайвана,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Найтон,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=malaivana,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-f2b6f1af8924,380,mandala-kondominium,Мандала Кондоминиум,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mandala-kondominium,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6b9419972ced,381,manik-midous,Маник Мидоус,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=manik-midous,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-95215cf75b95,382,manik-hillsaid,Маник Хиллсайд,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=manik-hillsaid,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-76543e235938,383,manor,Манор,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=manor,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-68b9bfc1e6e5,384,markiz-gardeniya,Маркиз Гардения,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=markiz-gardeniya,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6c0170efad7f,385,maunt-mono,Маунт Моно,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=maunt-mono,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-003221ba5acc,386,med-villadzh,Мед Вилладж,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=med-villadzh,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-9cf2d1af22b1,387,meliya,Мелия,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Ката · Карон,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=meliya,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-8520bfffac22,388,menara-hills-laksheri-pul-villas,Менара Хиллс Лакшери Пул Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=menara-hills-laksheri-pul-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-c1fbeea14e28,389,menara-hills-faza-2,Менара Хиллс Фаза 2,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=menara-hills-faza-2,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-b1df7e070bcb,390,mida-surin,Мида Сурин,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Сурин,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mida-surin,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6f550e93493f,391,moana-sereniti,Моана Серенити,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=moana-sereniti,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-e5db48e53842,392,modern-zen,Модерн Зен,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Харн,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=modern-zen,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-446be308664e,393,momentum,Моментум,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=momentum,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-fb7596ab5e04,394,mono-dzhapaniz-loft,Моно Джапаниз Лофт,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Пхукет,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mono-dzhapaniz-loft,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6d4e3bcdfd56,395,mono-laksheri-villas,Моно Лакшери виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mono-laksheri-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-756f0c5078e0,396,mono-oksidzhen-bangtao,Моно Оксиджен Бангтао,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mono-oksidzhen-bangtao,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-be80eafa57ed,397,mono-champaka,Моно Чампака,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mono-champaka,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-aa4589fddf01,398,montazur-leiksaid,МонтАзур Лэйксайд,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=montazur-leiksaid,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-352de8ebb65e,399,mori-ze-vallei,Мори Зе Валлей,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mori-ze-vallei,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-8013de859781,400,mori-manor,Мори Манор,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mori-manor,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-8c89d560ca0d,401,mouana-mai-khao,Моуана Май Кхао,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Май Кхао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mouana-mai-khao,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-6b92819d9c27,402,muvenpik-bangtao,Мувенпик Бангтао,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=muvenpik-bangtao,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-1cc6ddd2b394,403,mutti-femili-villas,Мутти Фэмили Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Чалонг,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=mutti-femili-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-0de67068e739,404,meison-skai-villa,Мэйсон Скай Вилла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Май Кхао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=meison-skai-villa,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-105113b29d05,405,naiton-kondominimum,Найтон Кондоминимум,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Найтон,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=naiton-kondominimum,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-1c04dbaebad8,406,naiya,Найя,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Раваи,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=naiya,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-43bb31a56129,407,naka-bei-kondo,Нака Бей Кондо,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=naka-bei-kondo,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-c4a79cd70454,408,nakalai-palm,Накалай Палм,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Калим,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=nakalai-palm,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-d33b57a19b2a,409,nakara-grand-lyuks-villy,Накара Гранд Люкс Виллы,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=nakara-grand-lyuks-villy,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-0968324029f1,410,narana-villa,Нарана Вилла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Май Кхао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=narana-villa,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-1cc4657645d3,411,natural-park,Натурал Парк,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=natural-park,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-72d23c69c8be,412,naturale-kamala,Натурале Камала,Naturale,Naturale,generator_alias_candidate,low,unknown,not_verified,unknown,Камала,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=naturale-kamala,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-1a6743a2b97e,413,naturale-cherngtalei,Натурале Чернгталей,Naturale,Naturale,generator_alias_candidate,low,unknown,not_verified,unknown,Чернг Талай,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=naturale-cherngtalei,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-0baa08f7db38,414,neicherz-nest,Нейчерз Нэст,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=neicherz-nest,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-ecfb7d968de5,415,neicherz-nest-sayuan,Нейчерз Нэст Саюань,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Най Харн,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=neicherz-nest-sayuan,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-a2ae108e6853,416,niki-villas,Ники Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=niki-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
