entity_type,name,location,country,website,contact,source,discovered_at,status
developer,Laguna Golf Residences Hibiscus,Phuket,Thailand,https://www.lagunaphuket.com/,SILK@lagunaphuket.com,https://www.lagunaphuket.com/contact-us/,2026-09-15T19:14:11Z,discovered
developer,The Ozone Residences,Phuket,Thailand,https://ozonephuket.com/,sales@theozonegroupphuket.com,https://ozonephuket.com/,2026-09-15T19:14:11Z,discovered
developer,The Ozone Kingdom,Phuket,Thailand,https://ozonephuket.com/,sales@theozonegroupphuket.com,https://ozonephuket.com/,2026-09-15T19:14:11Z,discovered
developer,Anchan Lagoon Villas,Phuket,Thailand,https://anchanvillas.com/,info@anchanvillas.com,https://anchanvillas.com/,2026-09-15T19:14:11Z,discovered
developer,Utopia Thalang,Phuket,Thailand,https://utopia.co.th/,unknown,https://utopia.co.th/,2026-09-15T19:14:11Z,discovered
developer,The Zero Bang Tao,Phuket,Thailand,https://thezerophuket.com/,unknown,https://thezerophuket.com/,2026-09-15T19:14:11Z,discovered
developer,The Zero Nai Yang,Phuket,Thailand,https://thezerophuket.com/,unknown,https://thezerophuket.com/,2026-09-15T19:14:11Z,discovered
developer,Anantara Layan Residences,Phuket,Thailand,https://www.anantara.com/en/layan-phuket,unknown,https://www.anantara.com/en/layan-phuket/contact,2026-09-15T19:14:11Z,discovered
developer,Avadina Hills by Anantara,Phuket,Thailand,https://www.anantara.com/en/avadina-hills-phuket,unknown,https://www.anantara.com/en/avadina-hills-phuket/contact,2026-09-15T19:14:11Z,discovered
developer,The Standard Residences Phuket,Phuket,Thailand,https://www.standardhotels.com/phuket,unknown,https://www.standardhotels.com/phuket,2026-09-15T19:14:11Z,discovered
developer,The Naka Island Residences,Phuket,Thailand,https://www.marriott.com/en-us/hotels/hktni-the-naka-island-a-luxury-collection-resort-and-spa-phuket/,unknown,https://www.marriott.com/en-us/hotels/hktni-the-naka-island-a-luxury-collection-resort-and-spa-phuket/contact/,2026-09-15T19:14:11Z,discovered
developer,The Phuket Yacht Club Residences,Phuket,Thailand,https://www.thephuketyachtclub.com/,unknown,https://www.thephuketyachtclub.com/,2026-09-15T19:14:11Z,discovered
